"brand","model","color","price","km","year","transmission","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate","id","eng_power_kw","eng_power_hp","age"
"Audi","S3","Red",49249,13500,2021,"Automatic",1984,"Petrol",6,"4x4","Poland","https://carvago.com/car/51806292/audi-s3-2-0-tfsi-quattro-228-kw","01/10/2022","51806292",228,310,1
"Jaguar","XF","Black",18899,39994,2017,"Manual",1999,"Diesel",4,"4x2","Germany","https://carvago.com/car/50435696/jaguar-xf-120-kw","01/10/2022","50435696",120,163,5
"Audi","A6","Beige",41299,53084,2019,"Automatic",2967,"Diesel",5.9,"4x4","Germany","https://carvago.com/car/51719794/audi-a6-avant-45-tdi-quattro-sport-170-kw","01/10/2022","51719794",170,231,3
"Mercedes-Benz","C 300","White",55349,8313,2021,"Automatic",1993,"Diesel",5.1,"4x2","Germany","https://carvago.com/car/51397846/mercedes-benz-c-300-195-kw","01/10/2022","51397846",195,265,1
"MINI","Cooper SD Clubman","Red",37249,17378,2020,"Automatic",1995,"Diesel",5.6,"4x4","Germany","https://carvago.com/car/49192132/mini-cooper-sd-clubman-all4-140-kw","01/10/2022","49192132",140,190,2
"BMW","740","Black",56799,28536,2019,"Automatic",2998,"Petrol",6,"4x2","Germany","https://carvago.com/car/51912271/bmw-740-240-kw","01/10/2022","51912271",240,326,3
"Tesla","Model 3","Grey",56399,8756,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/51657493/tesla-model-3-239-kw","01/10/2022","51657493",239,325,0
"Mercedes-Benz","A 220","Yellow",36899,17993,2021,"Automatic",1950,"Diesel",4.4,"4x2","Germany","https://carvago.com/car/51703240/mercedes-benz-a-220-d-progressive-140-kw","01/10/2022","51703240",140,190,1
"BMW","330","White",48649,15000,2021,"Automatic",2993,"Diesel",5,"4x2","Germany","https://carvago.com/car/51435291/bmw-330-210-kw","01/10/2022","51435291",210,286,1
"Peugeot","308","Grey",20999,15000,2021,"Manual",1499,"Diesel",4.6,"4x2","Spain","https://carvago.com/car/51658386/peugeot-308-fap-130-stop-start-active-96-kw","01/10/2022","51658386",96,131,1
"Audi","SQ2","White",50799,8800,2022,"Automatic",1984,"Petrol",7.7,"4x4","Germany","https://carvago.com/car/51058906/audi-sq2-tfsi-s-221-kw","01/10/2022","51058906",221,300,0
"Tesla","Model 3","Black",55349,9926,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/51064782/tesla-model-3-239-kw","01/10/2022","51064782",239,325,0
"Mercedes-Benz","E 400","Red",60649,41935,2020,"Automatic",2925,"Diesel",6.1,"4x4","Germany","https://carvago.com/car/51010426/mercedes-benz-e-400-d-4matic-t-all-terrain-9g-tronic-250-kw","01/10/2022","51010426",250,340,2
"Mercedes-Benz","C 300","White",52149,22868,2020,"Automatic",1950,"Diesel",5.3,"4x4","Germany","https://carvago.com/car/47822855/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw","01/10/2022","47822855",180,245,2
"Audi","Q5","Grey",52799,5000,2022,"Automatic",1968,"Diesel",6,"4x4","Poland","https://carvago.com/car/51900800/audi-q5-40-tdi-quattro-s-tronic-advanced-150-kw","01/10/2022","51900800",150,204,0
"Dodge","RAM","White",56299,22000,2020,"Automatic",5700,"Petrol",14.2,"4x4","Germany","https://carvago.com/car/46200466/dodge-ram-295-kw","01/10/2022","46200466",295,401,2
"Citroen","C3","White",8799,105274,2019,"Manual",1499,"Diesel",3,"4x2","France","https://carvago.com/car/51677577/citroen-c3-100-s-s-feel-75-kw","02/10/2022","51677577",75,102,3
"BMW","330","Black",60949,0,2022,"Automatic",2993,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/51451332/bmw-330-210-kw","02/10/2022","51451332",210,286,0
"Dodge","RAM","Black",40549,90000,2019,"Automatic",5654,"LPG",NA,NA,"Germany","https://carvago.com/car/51563185/dodge-ram-295-kw","02/10/2022","51563185",295,401,3
"Jeep","Gladiator","Blue",64199,16925,2021,"Automatic",2987,"Diesel",8,"4x4","Italy","https://carvago.com/car/51929959/jeep-gladiator-3-0-v6-multijet-4wd-194-kw","02/10/2022","51929959",194,264,1
"Audi","A4","Brown",49899,85900,2019,"Automatic",2967,"Diesel",6,"4x4","Germany","https://carvago.com/car/49768801/audi-a4-avant-50-tdi-quattro-210-kw","02/10/2022","49768801",210,286,3
"BMW","330","Black",50999,21313,2021,"Automatic",2993,"Diesel",4.8,"4x4","Germany","https://carvago.com/car/51398103/bmw-330-210-kw","02/10/2022","51398103",210,286,1
"Tesla","Model 3","Red",56399,53102,2020,"Automatic",NA,"Electric",NA,"4x4","Germany","https://carvago.com/car/51510300/tesla-model-3-377-kw","02/10/2022","51510300",377,513,2
"Tesla","Model 3","Black",64749,21953,2021,"Automatic",NA,"Electric",NA,"4x4","Germany","https://carvago.com/car/51508512/tesla-model-3-377-kw","02/10/2022","51508512",377,513,1
"BMW","X4 M40","White",49949,27500,2018,"Automatic",2998,"Petrol",8.6,"4x4","Germany","https://carvago.com/car/50669922/bmw-x4-m40-i-265-kw","02/10/2022","50669922",265,360,4
"Mercedes-Benz","A 220","White",32099,50668,2019,"Automatic",1991,"Petrol",6.5,"4x4","Germany","https://carvago.com/car/51109923/mercedes-benz-a-220-4matic-140-kw","02/10/2022","51109923",140,190,3
"Audi","Q3","Red",31999,39150,2019,"Manual",1498,"Petrol",6.3,"4x2","Germany","https://carvago.com/car/50643921/audi-q3-35-advanced-110-kw","02/10/2022","50643921",110,150,3
"Volkswagen","Caddy","White",17449,21568,2021,"Manual",1395,"CNG",7.2,"4x2","Italy","https://carvago.com/car/51992730/volkswagen-caddy-1-4-tgi-maxi-81-kw","03/10/2022","51992730",81,110,1
"Dodge","Charger","Grey",42549,1100,2020,"Automatic",5700,"Petrol",NA,NA,"Germany","https://carvago.com/car/51968145/dodge-charger-280-kw","03/10/2022","51968145",280,381,2
"Cupra","Formentor","Red",35249,700,2022,"Automatic",1984,"Petrol",7.7,"4x4","Spain","https://carvago.com/car/52032754/cupra-formentor-2-0-tsi-dsg-4drive-vz-228-kw","03/10/2022","52032754",228,310,0
"Peugeot","iOn","Other interior color",11799,23756,2017,"Automatic",NA,"Electric",NA,"4x2","Netherlands","https://carvago.com/car/52001193/peugeot-ion-49-kw","03/10/2022","52001193",49,67,5
"Kia","cee'd / Ceed","Brown",7899,109139,2013,"Automatic",1591,"Petrol",6.4,"4x2","Germany","https://carvago.com/car/52006258/kia-cee-d-ceed-1-6-gdi-dct-sw-spirit-99-kw","03/10/2022","52006258",99,135,9
"Dodge","RAM","Grey",32099,73998,2018,"Automatic",5654,"Petrol",NA,NA,"Germany","https://carvago.com/car/51970116/dodge-ram-quad-cab-295-kw","03/10/2022","51970116",295,401,4
"Land Rover","Discovery Sport","Grey",23099,136000,2017,"Automatic",NA,"Diesel",5,"4x4","Germany","https://carvago.com/car/51974516/land-rover-discovery-sport-td4-hse-110-kw","03/10/2022","51974516",110,150,5
"Audi","A4","Black",37299,15000,2022,"Automatic",1968,"Diesel",4,"4x4","Sweden","https://carvago.com/car/51973696/audi-a4-150-kw","03/10/2022","51973696",150,204,0
"Mitsubishi","Outlander","Grey",9799,123000,2012,"Manual",2268,"Diesel",6.3,"4x4","Germany","https://carvago.com/car/50386175/mitsubishi-outlander-2-2-4wd-motion-130-kw","03/10/2022","50386175",130,177,10
"Skoda","Rapid","White",5799,102800,2013,"Manual",1197,"Petrol",5.1,"4x2","Germany","https://carvago.com/car/51963499/skoda-rapid-1-2-tsi-elegance-77-kw","03/10/2022","51963499",77,105,9
"DFSK","Seres 3","Blue",31499,40,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/52017464/dfsk-seres-120-kw","03/10/2022","52017464",120,163,0
"DFSK","Seres 3","Blue",31499,70,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/52015338/dfsk-seres-120-kw","03/10/2022","52015338",120,163,0
"DFSK","Seres 3","Blue",32049,100,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/51953531/dfsk-seres-120-kw","03/10/2022","51953531",120,163,0
"Audi","Q2","Grey",28899,4000,2022,"Automatic",1498,"Petrol",6,"4x2","Sweden","https://carvago.com/car/52021779/audi-q2-110-kw","03/10/2022","52021779",110,150,0
"Mercedes-Benz","A 220","Grey",29899,33887,2019,"Automatic",1950,"Diesel",4.4,"4x2","Italy","https://carvago.com/car/51963935/mercedes-benz-a-220-d-140-kw","03/10/2022","51963935",140,190,3
"Opel","Movano","White",16849,86750,2019,"Manual",2298,"Diesel",NA,NA,"Italy","https://carvago.com/car/52013044/opel-movano-96-kw","03/10/2022","52013044",96,131,3
"Renault","Clio","White",8599,58734,2019,"Manual",898,"Petrol",5,"4x2","Poland","https://carvago.com/car/51947148/renault-clio-tce-90-start-stop-66-kw","03/10/2022","51947148",66,90,3
"BMW","220","Silver",26699,36400,2020,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/51976571/bmw-220-140-kw","03/10/2022","51976571",140,190,2
"Opel","Crossland","Grey",18999,45940,2021,"Manual",1199,"Petrol",4.7,"4x2","Germany","https://carvago.com/car/52028352/opel-crossland-1-2i-96-kw","03/10/2022","52028352",96,131,1
"Renault","Megane","Blue",4899,133000,2009,"Manual",1598,"Petrol",7,"4x2","Germany","https://carvago.com/car/50518876/renault-megane-1-6-avantage-82-kw","03/10/2022","50518876",82,111,13
"Seat","Leon","Black",33849,14230,2020,"Automatic",14230,"Petrol",7.1,"4x4","Germany","https://carvago.com/car/52018098/seat-leon-st-tsi-4drive-dsg-opf-cupra-221-kw","03/10/2022","52018098",221,300,2
"Audi","A5","Black",9349,115000,2010,"Manual",1984,"Petrol",6.5,"4x2","Germany","https://carvago.com/car/52028605/audi-a5-132-kw","03/10/2022","52028605",132,179,12
"Hyundai","i20","White",8349,151709,2019,"Manual",1248,"Petrol",5,"4x2","Poland","https://carvago.com/car/51764098/hyundai-i20-1-2-62-kw","03/10/2022","51764098",62,84,3
"Opel","Insignia","Grey",6899,104547,2012,"Manual",1364,"Petrol",5.7,"4x2","Germany","https://carvago.com/car/51962947/opel-insignia-1-4-turbo-ecoflex-150-jahre-opel-103-kw","03/10/2022","51962947",103,140,10
"Audi","A5","Grey",36849,7000,2022,"Automatic",1984,"Petrol",6,"4x2","Poland","https://carvago.com/car/51838356/audi-a5-110-kw","03/10/2022","51838356",110,150,0
"Citroen","C3","White",7799,145806,2018,"Manual",1560,"Diesel",3,"4x2","France","https://carvago.com/car/51373013/citroen-c3-75-s-s-83g-feel-55-kw","03/10/2022","51373013",55,75,4
"BMW","740","Black",51099,61540,2019,"Automatic",2998,"Petrol",6.6,"4x2","Germany","https://carvago.com/car/51962252/bmw-740-240-kw","03/10/2022","51962252",240,326,3
"Peugeot","208","White",8549,1e+05,2018,"Manual",1560,"Diesel",3,"4x2","Italy","https://carvago.com/car/51944374/peugeot-208-1-6-active-55-kw","03/10/2022","51944374",55,75,4
"Renault","Master","Grey",23699,46400,2022,"Manual",2299,"Diesel",5.9,"4x2","Italy","https://carvago.com/car/51945898/renault-master-110-kw","03/10/2022","51945898",110,150,0
"Volkswagen","Caddy","White",20999,77813,2018,"Manual",1968,"Diesel",6,"4x2","France","https://carvago.com/car/49840543/volkswagen-caddy-2-0-tdi-110-kw","03/10/2022","49840543",110,150,4
"BMW","118","Black",18049,86500,2019,"Automatic",1995,"Diesel",4.4,"4x2","Germany","https://carvago.com/car/51396926/bmw-118-d-110-kw","03/10/2022","51396926",110,150,3
"BMW","M340i","Black",53099,29455,2021,"Automatic",2998,"Petrol",6.9,"4x4","Germany","https://carvago.com/car/52000061/bmw-m340i-xdrive-275-kw","03/10/2022","52000061",275,374,1
"Cadillac","XT4","Other interior color",46699,2550,2022,"Automatic",1995,"Diesel",6.7,"4x4","Italy","https://carvago.com/car/51937423/cadillac-xt4-350d-awd-128-kw","03/10/2022","51937423",128,174,0
"Volvo","V60","Grey",30849,29150,2021,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/52030204/volvo-v60-momentum-146-kw","03/10/2022","52030204",146,199,1
"Opel","Crossland","White",26749,9400,2021,"Automatic",1199,"Petrol",4.9,"4x2","Germany","https://carvago.com/car/52017584/opel-crossland-1-2i-turbo-96-kw","03/10/2022","52017584",96,131,1
"Audi","Q3","Orange",56249,10,2022,"Automatic",1498,"Hybrid",5.8,"4x2","Germany","https://carvago.com/car/51253685/audi-q3-110-kw","03/10/2022","51253685",110,150,0
"Dodge","RAM","Red",45299,84000,2019,"Automatic",5654,"LPG",NA,NA,"Germany","https://carvago.com/car/51958577/dodge-ram-295-kw","03/10/2022","51958577",295,401,3
"Mercedes-Benz","X 350","White",54749,50000,2019,"Automatic",2987,"Diesel",9,"4x4","Italy","https://carvago.com/car/51942581/mercedes-benz-x-350-d-4matic-progressive-190-kw","03/10/2022","51942581",190,258,3
"Opel","Movano","White",26249,18032,2022,"Manual",2299,"Diesel",7.1,"4x2","Netherlands","https://carvago.com/car/51988088/opel-movano-99-kw","03/10/2022","51988088",99,135,0
"Cadillac","XT4","Other interior color",46699,2140,2022,"Automatic",1995,"Diesel",6.7,"4x4","Italy","https://carvago.com/car/51990634/cadillac-xt4-350d-awd-128-kw","03/10/2022","51990634",128,174,0
"Volvo","V60","Grey",29899,43420,2021,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/51933253/volvo-v60-momentum-146-kw","03/10/2022","51933253",146,199,1
"Skoda","Superb","Black",42599,30267,2021,"Automatic",1968,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/49195394/skoda-superb-147-kw","03/10/2022","49195394",147,200,1
"Audi","A7","Brown",62699,11361,2018,"Automatic",2967,"Diesel",6.3,"4x4","Germany","https://carvago.com/car/51359466/audi-a7-sportback-3-0-tdi-bit-quattro-240-kw","03/10/2022","51359466",240,326,4
"Dodge","Challenger","Red",49199,49000,2019,"Automatic",6400,"Petrol",NA,NA,"Slovakia","https://carvago.com/car/51166479/dodge-challenger-360-kw","03/10/2022","51166479",360,489,3
"BMW","420","Black",33549,29464,2020,"Automatic",1995,"Diesel",4,"4x2","Belgium","https://carvago.com/car/52019992/bmw-420-d-coupe-m-sport-140-kw","03/10/2022","52019992",140,190,2
"Volvo","XC40","Black",40399,11600,2021,"Automatic",1969,"Hybrid",6.5,"4x4","Italy","https://carvago.com/car/51995114/volvo-xc40-momentum-pro-145-kw","03/10/2022","51995114",145,197,1
"Renault","Alaskan","White",41899,4854,2022,"Manual",2298,"Diesel",7,"4x4","Belgium","https://carvago.com/car/51934805/renault-alaskan-cab-4x4-dci-190-140-kw","03/10/2022","51934805",140,190,0
"Audi","SQ2","White",46249,1100,2022,"Automatic",1984,"Petrol",7.7,"4x4","Germany","https://carvago.com/car/51950136/audi-sq2-tfsi-s-221-kw","03/10/2022","51950136",221,300,0
"Ford","Kuga","Black",11499,111450,2014,"Manual",1997,"Diesel",5.3,"4x4","Germany","https://carvago.com/car/51997472/ford-kuga-2-0-4x4-sync-103-kw","03/10/2022","51997472",103,140,8
"Seat","Leon","Black",16349,117500,2020,"Manual",1968,"Diesel",4.3,"4x2","Germany","https://carvago.com/car/51611434/seat-leon-sc-2-0-tdi-110-kw","03/10/2022","51611434",110,150,2
"BMW","320","Black",39349,25950,2022,"Automatic",1995,"Diesel",5,"4x4","Germany","https://carvago.com/car/51987972/bmw-320-d-touring-xdrive-advantage-140-kw","03/10/2022","51987972",140,190,0
"Dacia","Duster","Orange",13699,33350,2018,"Manual",1197,"Petrol",6.2,"4x2","Germany","https://carvago.com/car/51367431/dacia-duster-tce-125-2wd-prestige-92-kw","03/10/2022","51367431",92,125,4
"BMW","330","Red",44649,37100,2021,"Automatic",2993,"Diesel",5,"4x2","Germany","https://carvago.com/car/51954998/bmw-330-210-kw","03/10/2022","51954998",210,286,1
"Volkswagen","Arteon","Black",43749,35550,2020,"Automatic",1968,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51749417/volkswagen-arteon-147-kw","03/10/2022","51749417",147,200,2
"MINI","Cooper S Cabrio","Red",24849,45910,2019,"Manual",1998,"Petrol",6,"4x2","Sweden","https://carvago.com/car/51453047/mini-cooper-s-cabrio-141-kw","03/10/2022","51453047",141,192,3
"Mercedes-Benz","A 250","White",45849,9960,2022,"Automatic",1991,"Petrol",6.2,"4x2","Germany","https://carvago.com/car/47464335/mercedes-benz-a-250-165-kw","03/10/2022","47464335",165,224,0
"BMW","220","Silver",26549,35700,2019,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/48404875/bmw-220-140-kw","03/10/2022","48404875",140,190,3
"BMW","330","Blue",52649,15068,2021,"Automatic",2993,"Diesel",5,"4x2","Germany","https://carvago.com/car/51979392/bmw-330-210-kw","03/10/2022","51979392",210,286,1
"Mercedes-Benz","A 250","Yellow",36199,35500,2021,"Automatic",1991,"Petrol",6.4,"4x4","Germany","https://carvago.com/car/51995339/mercedes-benz-a-250-4matic-progressive-165-kw","03/10/2022","51995339",165,224,1
"Dodge","RAM","Grey",56299,17000,2020,"Automatic",5700,"Petrol",14.8,"4x4","Germany","https://carvago.com/car/49325406/dodge-ram-295-kw","03/10/2022","49325406",295,401,2
"Tesla","Model 3","White",53299,100,2021,"Automatic",NA,"Electric",NA,"4x4","Germany","https://carvago.com/car/52032461/tesla-model-3-324-kw","03/10/2022","52032461",324,441,1
"Jaguar","XF","Black",33049,30654,2018,"Automatic",1997,"Petrol",7.2,"4x4","Germany","https://carvago.com/car/41424718/jaguar-xf-30t-awd-pure-221-kw","03/10/2022","41424718",221,300,4
"Opel","Insignia","Silver",9599,67500,2011,"Manual",1598,"Petrol",7.7,"4x2","Germany","https://carvago.com/car/51827062/opel-insignia-1-6-132-kw","03/10/2022","51827062",132,179,11
"Fiat","Talento","Black",30949,8745,2021,"Automatic",1997,"Diesel",6,"4x2","France","https://carvago.com/car/51994208/fiat-talento-107-kw","03/10/2022","51994208",107,145,1
"Audi","S3","Black",37149,31380,2020,"Automatic",1984,"Petrol",6.8,"4x4","Germany","https://carvago.com/car/51952999/audi-s3-221-kw","03/10/2022","51952999",221,300,2
"Volkswagen","Caddy","White",14749,88458,2021,"Manual",1395,"CNG",7.2,"4x2","Italy","https://carvago.com/car/51942912/volkswagen-caddy-1-4-tgi-maxi-81-kw","03/10/2022","51942912",81,110,1
"BMW","330","Black",47799,20489,2021,"Automatic",2993,"Diesel",4.5,"4x2","Germany","https://carvago.com/car/52016966/bmw-330-210-kw","03/10/2022","52016966",210,286,1
"Seat","Ateca","White",14299,163943,2017,"Manual",1598,"Diesel",4.3,"4x2","Germany","https://carvago.com/car/51959419/seat-ateca-1-6-tdi-style-85-kw","03/10/2022","51959419",85,116,5
"Tesla","Model 3","White",57449,49998,2019,"Automatic",NA,"Electric",NA,"4x4","Germany","https://carvago.com/car/50758165/tesla-model-3-377-kw","03/10/2022","50758165",377,513,3
"Volkswagen","Caddy","White",26299,23069,2020,"Manual",1968,"Diesel",5.2,"4x2","Netherlands","https://carvago.com/car/51847606/volkswagen-caddy-136-kw","03/10/2022","51847606",136,185,2
"Peugeot","208","White",8149,131386,2018,"Manual",1560,"Diesel",3,"4x2","France","https://carvago.com/car/51954466/peugeot-208-blue-hdi-100-73-kw","03/10/2022","51954466",73,99,4
"BMW","330","Silver",47949,17500,2020,"Automatic",2993,"Diesel",5,"4x2","Germany","https://carvago.com/car/51925147/bmw-330-210-kw","03/10/2022","51925147",210,286,2
"Skoda","Rapid","Black",9599,122137,2017,"Manual",1422,"Diesel",3.5,"4x2","Poland","https://carvago.com/car/51588966/skoda-rapid-1-4-tdi-active-66-kw","03/10/2022","51588966",66,90,5
"Jaguar","XE","Blue",15299,173633,2017,"Manual",1999,"Diesel",3.8,"4x2","Germany","https://carvago.com/car/51631321/jaguar-xe-120-kw","03/10/2022","51631321",120,163,5
"Audi","Q3","Black",52149,18900,2021,"Automatic",1395,"Hybrid",1.4,"4x2","Germany","https://carvago.com/car/51627122/audi-q3-110-kw","03/10/2022","51627122",110,150,1
"BMW","750","Black",60599,93808,2019,"Automatic",2993,"Diesel",6.3,"4x4","Germany","https://carvago.com/car/51984457/bmw-750-d-xdrive-294-kw","03/10/2022","51984457",294,400,3
"Alfa Romeo","Stelvio","Other interior color",45999,14000,2021,"Automatic",2143,"Diesel",5,"4x4","Spain","https://carvago.com/car/51939548/alfa-romeo-stelvio-2-2-16v-at8-q4-154-kw","03/10/2022","51939548",154,209,1
"Volkswagen","Passat","White",20999,19000,2018,"Manual",1968,"Diesel",4.7,"4x2","Italy","https://carvago.com/car/51702386/volkswagen-passat-2-0-tdi-scr-110-kw","03/10/2022","51702386",110,150,4
"Audi","TT","Blue",49699,8600,2021,"Automatic",1984,"Petrol",7,"4x2","Italy","https://carvago.com/car/51353938/audi-tt-180-kw","03/10/2022","51353938",180,245,1
"Skoda","Superb","White",27549,45000,2019,"Automatic",1984,"Petrol",7,"4x4","Poland","https://carvago.com/car/51939169/skoda-superb-combi-2-0-tsi-4x4-green-tec-l-k-business-206-kw","03/10/2022","51939169",206,280,3
"Mercedes-Benz","E 220","White",50599,14832,2021,"Automatic",1950,"Diesel",4.9,"4x2","Germany","https://carvago.com/car/51533773/mercedes-benz-e-220-d-t-143-kw","03/10/2022","51533773",143,194,1
